student_id,gender,school_type,prior_gpa,attendance_pct,quiz_avg,assign_avg,midterm,study_hours_wk,on_time_submit_pct,lms_logins_wk,forum_posts,parent_edu,commute_min,final_score,final_grade_band,passed
S1673,Female,Private,4.0,84.8,70.3,83.4,67.9,10.5,65.4,2.0,11,Bachelor,116,87.9,B,1
S1674,Female,Public,3.79,54.8,66.4,65.3,100.0,11.8,84.7,8.2,23,Bachelor,84,84.9,B,1
S1675,Female,Public,2.7,61.7,66.1,72.3,87.0,9.1,100.0,2.5,11,High School,51,69.4,C,1
S1676,Female,Public,2.77,100.0,63.9,57.9,59.7,3.5,100.0,6.9,5,None,2,66.5,C,1
S1677,Female,Public,2.83,65.4,50.3,69.7,74.4,14.0,72.3,6.0,10,Bachelor,5,71.9,C,1
S1678,Female,Private,2.9,85.3,74.6,65.1,78.9,11.5,69.3,7.3,26,Bachelor,49,63.0,D,1
S1679,Female,Public,2.21,69.8,72.8,67.6,47.5,7.1,81.5,3.7,7,Master,68,49.4,F,0
S1680,Female,Private,3.46,79.0,80.2,63.8,88.5,8.9,77.5,3.0,25,High School,60,89.1,B,1
S1681,Other,Private,2.94,70.4,63.6,68.8,65.5,4.0,98.0,5.9,19,High School,35,52.9,D,1
S1682,Male,Public,2.77,84.7,92.7,77.9,66.6,5.9,91.1,4.3,22,High School,78,71.3,C,1
S1683,Male,Public,1.91,79.6,65.4,70.7,68.4,7.8,54.6,1.9,22,PhD,73,59.5,D,1
S1684,Male,Public,2.84,72.6,59.5,51.5,85.2,14.9,86.9,9.8,15,Master,41,68.9,C,1
S1685,Female,Public,1.47,65.4,58.1,63.8,56.7,7.4,77.3,3.0,18,PhD,39,53.2,D,1
S1686,Male,Private,2.39,81.2,49.2,55.3,42.4,12.6,80.6,2.5,2,Bachelor,53,65.6,C,1
S1687,Male,Public,2.41,63.4,88.4,74.7,72.8,7.8,83.7,4.4,20,High School,89,66.6,C,1
S1688,Female,Public,3.0,83.1,86.5,77.5,37.3,11.0,98.0,8.1,21,Bachelor,70,79.9,C,1
S1689,Male,Private,4.0,100.0,77.2,74.8,63.5,9.4,94.7,0.0,3,High School,15,77.4,C,1
S1690,Female,Public,3.2,94.2,59.2,63.3,85.8,13.5,68.8,7.9,15,High School,110,75.1,C,1
S1691,Male,Private,3.81,86.6,91.7,74.7,76.7,7.9,79.1,2.7,15,None,24,100.0,A,1
S1692,Female,Private,3.25,77.0,65.8,66.8,83.6,3.7,73.3,5.7,9,None,80,81.3,B,1
S1693,Male,Public,3.59,54.7,66.8,59.5,77.3,4.5,54.8,3.3,1,High School,2,48.4,F,0
S1694,Female,Public,4.0,62.1,87.2,80.2,100.0,7.9,78.4,10.0,0,Master,30,80.8,B,1
S1695,Female,Public,2.29,93.4,77.9,81.0,59.2,5.0,100.0,5.3,6,Bachelor,67,68.2,C,1
S1696,Male,Private,2.24,68.5,96.4,82.4,74.0,11.6,54.3,3.2,6,Bachelor,101,68.3,C,1
S1697,Male,Public,3.27,69.6,73.0,65.3,61.4,8.1,79.6,4.2,6,High School,67,73.9,C,1
S1698,Female,Private,2.8,76.0,65.2,85.0,82.4,19.5,79.2,5.2,18,Bachelor,6,90.7,A,1
S1699,Female,Private,2.95,65.3,62.7,66.6,67.1,3.0,84.3,5.4,12,High School,114,57.4,D,1
S1700,Male,Public,2.63,63.3,47.8,79.2,93.8,10.8,65.6,6.1,3,None,32,71.0,C,1
S1701,Female,Private,2.38,77.4,66.7,66.4,60.0,5.5,58.6,5.0,2,High School,43,59.1,D,1
S1702,Male,Public,3.93,67.3,83.7,69.5,89.1,8.0,59.3,1.6,19,High School,12,74.8,C,1
S1703,Female,Public,2.03,69.1,77.2,45.4,76.9,10.6,100.0,4.1,28,Master,83,47.1,F,0
S1704,Male,Private,3.28,68.6,70.2,68.7,67.5,0.7,65.3,6.5,24,Master,53,66.3,C,1
S1705,Female,Public,3.17,84.3,58.1,73.0,76.1,10.9,72.5,3.3,22,High School,26,75.4,C,1
S1706,Male,Private,1.69,75.2,72.7,67.5,71.9,17.6,100.0,6.7,9,Bachelor,76,68.5,C,1
S1707,Male,Private,2.22,75.9,82.2,91.3,73.3,8.2,69.0,5.1,21,High School,23,57.7,D,1
S1708,Male,Public,2.34,85.2,75.2,59.2,64.9,11.0,85.1,4.5,2,High School,63,79.7,C,1
S1709,Male,Public,3.2,76.3,72.0,65.8,57.5,14.1,96.0,8.0,5,Bachelor,79,72.0,C,1
S1710,Female,Public,2.54,74.7,60.4,62.0,63.0,9.3,95.2,0.7,4,Bachelor,97,51.8,D,1
S1711,Female,Public,2.74,83.6,80.4,65.8,42.8,7.7,60.0,3.3,5,Bachelor,83,49.0,F,0
S1712,Male,Private,1.78,86.0,32.4,83.3,80.6,0.9,69.3,8.1,10,High School,68,56.5,D,1
S1713,Male,Public,4.0,76.2,74.6,88.3,49.5,12.6,84.5,9.6,1,Bachelor,4,81.9,B,1
S1714,Female,Private,2.85,79.0,100.0,64.3,64.7,9.5,100.0,10.7,24,None,27,69.3,C,1
S1715,Female,Public,3.15,68.6,51.9,64.0,77.7,5.9,68.6,5.1,21,None,69,63.4,D,1
S1716,Female,Public,2.42,67.7,67.1,59.3,80.6,10.5,72.6,6.1,19,None,64,65.4,C,1
S1717,Male,Public,2.34,87.2,69.9,86.4,41.4,7.7,86.3,7.0,5,None,64,62.1,D,1
S1718,Male,Public,4.0,83.3,64.4,84.3,66.6,7.9,89.3,8.2,26,High School,88,72.2,C,1
S1719,Male,Public,1.46,83.5,82.4,70.8,74.9,12.4,90.2,5.8,0,High School,108,71.9,C,1
S1720,Female,Public,3.0,81.4,75.7,56.6,68.8,4.6,67.3,7.3,29,Bachelor,60,69.1,C,1
S1721,Female,Public,1.95,78.6,71.8,57.6,88.2,14.2,72.0,6.1,21,High School,16,69.2,C,1
S1722,Male,Public,2.52,86.4,79.6,73.9,55.7,4.4,83.2,6.3,6,High School,53,56.3,D,1
S1723,Male,Public,2.35,89.2,70.2,78.0,37.3,7.3,98.9,2.7,5,Master,30,50.7,D,1
S1724,Female,Public,2.11,88.9,100.0,49.3,80.2,17.7,76.4,4.2,20,Master,63,74.8,C,1
S1725,Male,Public,2.82,76.8,71.8,68.5,59.9,14.5,79.7,3.7,24,High School,70,74.4,C,1
S1726,Female,Public,1.0,94.6,72.3,89.8,41.6,10.4,64.6,2.0,13,High School,65,61.3,D,1
S1727,Male,Private,2.58,80.7,49.5,69.6,65.6,6.2,100.0,0.9,1,High School,69,65.3,C,1
S1728,Male,Public,2.74,85.6,63.5,88.4,86.5,7.9,82.3,3.9,14,PhD,37,69.3,C,1
S1729,Male,Public,1.85,81.4,83.8,79.1,49.1,10.3,96.2,4.3,14,High School,21,55.6,D,1
S1730,Other,Public,3.86,81.0,54.0,60.1,100.0,10.2,80.4,5.3,9,None,102,78.1,C,1
S1731,Male,Public,2.38,69.2,44.1,68.8,55.4,9.6,81.3,6.4,27,Bachelor,48,52.3,D,1
S1732,Male,Private,2.63,86.4,70.4,70.6,69.3,9.9,57.5,5.5,10,Bachelor,24,73.5,C,1
S1733,Female,Private,2.39,100.0,86.4,61.5,49.7,9.1,47.7,4.4,7,High School,119,59.1,D,1
S1734,Male,Private,2.74,73.5,70.5,61.3,68.6,4.2,98.8,2.7,20,High School,3,58.6,D,1
S1735,Male,Public,3.72,78.9,66.0,88.6,66.0,7.9,81.2,7.2,18,High School,41,89.5,B,1
S1736,Male,Public,4.0,72.6,47.7,61.2,45.7,13.7,83.1,4.7,18,High School,88,77.9,C,1
S1737,Female,Public,3.32,72.1,75.4,83.9,100.0,4.5,61.3,3.9,15,High School,49,66.0,C,1
S1738,Male,Private,3.56,96.5,77.9,67.2,60.6,9.2,66.5,4.5,9,Master,101,86.0,B,1
S1739,Female,Public,4.0,69.9,48.6,71.7,60.6,6.7,95.9,3.2,7,Bachelor,43,58.7,D,1
S1740,Female,Public,2.97,72.3,83.6,78.2,82.5,10.4,100.0,3.7,3,Bachelor,77,72.3,C,1
S1741,Female,Public,3.9,59.0,79.2,65.4,95.2,8.4,70.7,3.6,5,Bachelor,51,71.3,C,1
S1742,Male,Private,3.35,68.9,83.6,78.2,84.9,15.9,90.1,4.3,17,Bachelor,56,79.9,C,1
S1743,Female,Public,2.9,57.5,77.0,49.5,50.0,12.0,82.9,6.6,12,High School,59,61.2,D,1
S1744,Female,Public,3.05,85.6,77.8,76.8,71.2,4.8,78.2,6.0,22,Bachelor,117,70.6,C,1
S1745,Female,Private,1.53,100.0,76.2,44.8,39.8,12.7,100.0,8.9,24,High School,91,63.0,D,1
S1746,Male,Public,3.0,73.6,80.4,69.5,81.5,6.9,73.2,8.0,16,High School,44,65.3,C,1
S1747,Female,Private,1.72,58.0,48.2,81.4,43.5,7.7,98.6,9.9,3,High School,49,47.5,F,0
S1748,Female,Public,1.66,88.8,52.0,78.8,56.0,11.3,85.7,6.4,0,Bachelor,48,58.2,D,1
S1749,Female,Private,2.94,69.3,61.2,57.7,68.0,8.0,79.7,6.4,6,Bachelor,88,49.1,F,0
S1750,Male,Private,2.02,93.6,68.4,59.1,74.7,13.6,100.0,3.8,8,Bachelor,70,73.2,C,1
S1751,Female,Public,2.8,74.6,74.7,64.4,64.1,6.9,84.4,7.1,2,Bachelor,64,63.4,D,1
S1752,Female,Private,2.9,70.4,73.9,74.0,90.8,7.5,78.6,3.4,23,Master,51,63.9,D,1
S1753,Female,Public,2.93,75.9,83.4,49.6,78.8,7.4,100.0,1.3,11,High School,47,65.8,C,1
S1754,Female,Public,2.17,87.1,83.8,71.9,77.7,7.7,98.7,8.8,22,High School,66,66.9,C,1
S1755,Female,Public,3.43,75.3,59.5,75.4,49.6,14.4,98.0,1.9,6,Bachelor,99,68.2,C,1
S1756,Male,Public,2.74,72.0,72.9,68.9,93.5,12.5,21.7,6.1,0,Bachelor,115,78.1,C,1
S1757,Male,Public,3.11,75.6,59.8,77.8,56.0,16.8,86.6,2.8,4,High School,7,85.9,B,1
S1758,Male,Public,1.96,62.7,67.7,74.5,94.1,19.1,83.2,7.8,14,High School,28,47.2,F,0
S1759,Female,Private,2.68,82.8,73.9,66.0,98.3,5.9,79.5,8.2,14,Master,82,74.6,C,1
S1760,Male,Private,3.57,56.6,29.1,50.7,75.7,10.3,89.1,6.3,13,High School,17,65.4,C,1
S1761,Female,Public,3.48,72.7,98.9,73.5,83.5,5.3,83.9,8.1,28,Master,73,74.7,C,1
S1762,Other,Public,2.24,87.1,76.8,61.5,21.8,6.9,90.2,5.0,19,Bachelor,50,60.2,D,1
S1763,Female,Public,2.42,81.6,62.9,65.6,65.1,7.5,76.0,10.6,21,Master,22,72.2,C,1
S1764,Female,Public,2.11,85.1,93.1,77.3,84.5,5.8,100.0,6.9,3,None,60,61.3,D,1
S1765,Female,Private,2.34,77.2,65.8,87.6,81.9,5.8,91.7,2.7,13,Bachelor,61,67.1,C,1
S1766,Male,Private,1.82,92.0,71.6,71.6,49.7,9.4,88.1,5.2,18,High School,85,74.9,C,1
S1767,Female,Public,2.7,89.1,64.2,78.1,63.6,5.1,87.4,4.6,17,High School,99,56.1,D,1
S1768,Female,Public,3.24,83.4,89.8,56.1,30.0,13.4,97.4,4.4,28,High School,114,67.5,C,1
S1769,Female,Public,2.25,89.1,68.7,74.7,74.2,6.3,95.3,0.9,14,High School,52,63.2,D,1
S1770,Male,Public,2.74,87.0,71.8,71.3,39.8,21.2,78.3,6.0,11,High School,82,78.1,C,1
S1771,Male,Public,2.65,72.7,84.4,85.5,85.0,8.2,94.9,1.5,28,Bachelor,94,82.0,B,1
S1772,Female,Public,3.54,61.9,77.0,66.1,85.7,10.3,82.6,0.0,10,High School,118,73.4,C,1
S1773,Female,Public,2.37,83.0,69.3,69.3,60.9,4.8,100.0,4.1,17,High School,78,61.7,D,1
S1774,Female,Public,2.4,84.6,83.3,83.6,75.8,16.8,96.5,3.1,0,High School,29,65.0,C,1
S1775,Female,Private,2.21,91.1,100.0,71.0,64.7,14.5,70.6,2.8,4,Bachelor,41,83.4,B,1
S1776,Female,Private,2.0,66.8,73.8,59.8,71.6,11.2,100.0,0.0,1,None,25,57.2,D,1
S1777,Female,Public,3.17,67.1,71.4,100.0,50.8,4.6,48.5,2.9,12,Bachelor,23,58.0,D,1
S1778,Female,Public,2.71,83.5,72.0,60.1,77.3,10.8,89.6,4.6,27,High School,36,77.4,C,1
S1779,Female,Private,2.84,77.1,85.7,71.3,43.4,5.5,69.6,3.4,2,Bachelor,59,60.8,D,1
S1780,Male,Public,3.69,55.4,62.8,75.8,40.6,15.8,100.0,6.0,29,Bachelor,94,73.5,C,1
S1781,Male,Private,3.73,82.5,66.7,74.9,66.2,13.2,83.8,8.5,26,Bachelor,34,81.7,B,1
S1782,Female,Public,1.65,55.8,51.6,69.9,64.8,10.4,68.1,6.3,0,Bachelor,22,46.9,F,0
S1783,Male,Private,3.25,66.7,55.8,70.0,72.1,0.3,76.0,7.6,0,Master,15,59.7,D,1
S1784,Female,Public,2.96,94.2,63.8,69.4,58.3,6.1,69.3,7.8,27,None,23,56.3,D,1
S1785,Male,Private,2.48,99.9,69.3,59.7,96.3,12.8,75.4,2.5,17,High School,51,75.4,C,1
S1786,Female,Public,3.03,63.4,91.2,95.7,70.4,14.9,75.1,6.1,5,Master,49,82.9,B,1
S1787,Male,Private,1.59,74.0,76.4,69.6,71.5,14.4,68.7,7.5,28,Master,47,52.5,D,1
S1788,Female,Public,3.82,78.5,59.1,78.6,71.0,3.6,84.1,3.9,16,Bachelor,38,64.8,D,1
S1789,Female,Public,3.16,99.4,61.3,68.3,83.0,11.2,85.9,3.0,19,High School,54,71.9,C,1
S1790,Male,Private,2.19,72.1,86.5,68.1,76.6,14.1,65.1,6.3,20,High School,77,66.6,C,1
S1791,Female,Public,2.39,72.3,83.5,67.0,74.6,3.4,55.1,1.3,6,Master,5,68.0,C,1
S1792,Female,Public,1.61,96.6,70.3,55.0,79.0,10.0,84.7,2.3,10,Bachelor,106,67.8,C,1
S1793,Female,Public,2.58,73.5,64.7,70.2,40.6,11.1,88.0,3.3,3,High School,36,41.0,F,0
S1794,Other,Private,2.46,86.7,83.5,67.5,41.2,8.8,91.0,6.1,15,High School,16,67.7,C,1
S1795,Female,Private,1.87,60.3,58.1,84.9,66.9,2.6,88.3,5.5,29,Bachelor,20,46.1,F,0
S1796,Female,Public,3.34,75.9,74.7,58.8,65.0,8.7,100.0,7.6,18,Bachelor,65,73.6,C,1
S1797,Female,Private,3.69,58.1,97.3,65.7,76.7,8.7,95.0,2.7,20,PhD,62,73.0,C,1
S1798,Female,Private,2.78,65.3,72.5,62.1,68.3,9.4,100.0,2.6,5,High School,10,57.0,D,1
S1799,Female,Private,2.59,88.1,60.7,87.9,76.7,7.7,100.0,6.3,16,High School,59,71.0,C,1
S1800,Male,Public,3.1,77.4,74.9,62.4,49.3,8.2,53.6,3.0,29,High School,26,56.0,D,1
S1801,Female,Public,2.79,74.2,64.4,78.2,67.8,9.8,47.0,3.5,2,Bachelor,109,63.3,D,1
S1802,Female,Public,2.04,69.0,53.3,82.7,47.9,11.8,79.9,0.4,6,High School,37,46.4,F,0
S1803,Male,Public,2.34,75.4,78.4,70.4,73.8,8.8,87.6,5.7,21,None,119,56.3,D,1
S1804,Male,Public,2.59,81.6,83.4,56.9,39.8,8.4,78.9,8.9,0,High School,69,64.0,D,1
S1805,Female,Private,2.97,89.8,66.3,57.0,73.2,10.4,90.6,2.4,6,High School,115,79.6,C,1
S1806,Female,Public,2.81,46.5,65.5,81.5,46.0,2.3,75.9,7.6,28,Master,66,51.2,D,1
S1807,Male,Public,2.95,68.0,58.5,58.1,62.2,11.9,69.6,4.9,0,High School,15,54.1,D,1
S1808,Female,Public,1.73,79.9,68.2,76.3,81.4,10.0,71.9,0.6,12,Bachelor,77,55.7,D,1
S1809,Female,Public,3.27,76.8,63.3,73.3,71.4,10.2,77.0,2.8,9,Bachelor,57,64.0,D,1
S1810,Male,Private,2.8,82.8,57.9,76.1,43.3,13.8,92.7,2.6,11,High School,98,71.7,C,1
S1811,Female,Public,4.0,81.2,92.7,77.2,57.9,2.2,72.7,4.2,7,Bachelor,46,66.7,C,1
S1812,Male,Private,2.53,74.3,75.6,61.7,45.5,2.1,75.7,6.0,8,Master,22,58.4,D,1
S1813,Female,Public,3.03,71.7,76.9,61.3,42.6,11.1,88.6,9.6,22,Bachelor,13,66.8,C,1
S1814,Male,Public,4.0,75.1,80.6,79.9,69.8,10.0,77.0,1.4,0,Bachelor,89,87.4,B,1
S1815,Female,Private,2.94,91.8,79.3,65.1,76.4,10.7,96.8,3.8,3,Master,27,85.0,B,1
S1816,Male,Private,2.75,69.2,65.0,41.7,74.6,8.2,66.2,2.8,7,Master,80,60.6,D,1
S1817,Female,Public,2.11,77.2,73.3,79.1,77.0,12.7,63.0,1.8,24,Master,16,53.3,D,1
S1818,Female,Private,3.87,80.2,66.8,60.6,67.8,13.7,84.6,5.2,11,High School,9,80.7,B,1
S1819,Male,Public,1.99,96.7,75.3,77.1,63.9,11.9,86.1,5.0,1,Bachelor,85,69.8,C,1
S1820,Other,Public,3.1,74.4,74.1,87.3,51.9,9.0,67.0,0.5,15,Bachelor,41,61.9,D,1
S1821,Female,Public,2.47,89.5,65.4,72.2,61.4,1.6,100.0,5.0,18,High School,68,72.2,C,1
S1822,Female,Public,2.67,92.8,54.0,83.0,48.2,13.1,100.0,2.0,13,High School,3,67.6,C,1
S1823,Female,Private,1.8,77.2,71.8,73.7,55.3,14.9,70.6,5.0,2,Master,22,54.5,D,1
S1824,Female,Public,3.74,75.5,67.5,89.5,69.3,12.6,100.0,8.2,26,High School,10,88.2,B,1
S1825,Female,Private,2.61,74.1,47.3,60.3,66.2,6.5,44.3,6.2,25,Master,33,47.6,F,0
S1826,Other,Private,1.95,74.9,76.1,71.9,100.0,12.7,96.1,5.4,27,PhD,34,66.9,C,1
S1827,Male,Public,3.68,88.3,81.6,79.4,47.8,13.4,67.1,3.7,28,High School,44,67.2,C,1
S1828,Male,Public,2.45,80.8,100.0,69.9,66.1,16.2,94.6,5.2,9,High School,29,69.2,C,1
S1829,Male,Public,3.03,80.8,65.3,84.7,46.6,6.5,65.6,6.4,12,PhD,54,55.5,D,1
S1830,Male,Public,3.39,64.5,63.5,67.2,62.2,9.1,79.0,6.2,28,High School,108,67.6,C,1
S1831,Female,Private,3.13,66.4,56.7,94.8,62.8,13.0,67.8,4.8,13,Bachelor,10,58.1,D,1
S1832,Male,Private,1.26,100.0,72.5,95.3,80.7,10.2,76.8,5.5,25,None,107,54.0,D,1
S1833,Female,Public,3.29,75.9,72.4,75.1,61.3,5.5,100.0,1.7,19,High School,49,70.6,C,1
S1834,Male,Public,2.73,68.7,60.3,78.1,65.1,11.7,78.4,3.2,27,High School,69,57.7,D,1
S1835,Male,Public,2.57,95.2,67.9,85.1,61.5,12.3,100.0,6.8,0,High School,80,74.0,C,1
S1836,Female,Public,2.72,81.4,46.3,58.9,47.0,10.4,74.2,7.1,21,Master,88,65.1,C,1
S1837,Male,Public,1.67,84.9,81.1,57.6,58.2,10.9,100.0,5.2,24,High School,113,61.2,D,1
S1838,Female,Public,2.93,76.3,60.8,85.8,62.3,9.0,55.6,8.7,5,High School,119,73.9,C,1
S1839,Female,Public,1.84,74.2,69.6,75.0,69.1,15.9,75.7,6.3,22,Bachelor,11,61.7,D,1
S1840,Female,Public,2.6,76.0,52.9,69.5,76.4,6.4,72.0,4.4,5,PhD,49,67.0,C,1
S1841,Female,Public,2.91,61.4,63.0,72.1,64.5,7.7,100.0,2.0,27,High School,64,56.9,D,1
S1842,Female,Public,3.55,76.9,66.6,45.8,64.2,10.0,82.8,8.6,27,Bachelor,62,67.6,C,1
S1843,Male,Public,2.23,81.6,69.9,69.9,42.2,13.5,48.7,6.9,0,None,118,48.4,F,0
S1844,Female,Public,3.82,100.0,75.8,63.7,76.1,4.0,60.3,9.5,15,Master,78,69.9,C,1
S1845,Male,Public,3.46,79.0,87.3,82.1,57.6,4.8,64.8,10.4,11,Bachelor,48,67.0,C,1
S1846,Male,Public,2.5,50.0,78.8,82.9,79.2,1.8,94.0,1.8,26,Master,110,47.5,F,0
S1847,Female,Private,2.02,76.9,81.5,78.3,87.7,10.1,92.1,1.8,9,Bachelor,87,70.6,C,1
S1848,Female,Public,1.79,100.0,87.4,76.4,65.2,5.5,75.5,0.0,21,Master,95,62.8,D,1
S1849,Female,Public,2.99,88.4,76.8,55.5,52.7,8.5,71.8,7.3,3,High School,75,66.1,C,1
S1850,Female,Public,2.28,68.3,69.6,78.5,67.7,12.6,90.7,6.6,6,Bachelor,7,53.5,D,1
S1851,Female,Public,3.64,85.1,82.1,78.9,73.2,7.4,63.1,5.2,29,Bachelor,116,81.1,B,1
S1852,Female,Public,2.32,69.1,82.9,85.7,63.3,10.9,86.9,1.9,11,High School,85,77.9,C,1
S1853,Male,Private,2.17,61.8,77.8,95.3,59.5,8.8,85.6,4.8,22,Master,17,71.0,C,1
S1854,Male,Private,2.96,73.8,52.5,53.4,76.5,12.7,75.9,5.5,29,Bachelor,30,78.2,C,1
S1855,Female,Public,2.32,79.1,59.9,67.7,75.5,11.9,86.0,7.0,28,Master,40,64.7,D,1
S1856,Female,Public,2.81,55.5,66.7,63.8,62.8,7.2,81.5,5.7,0,High School,30,52.3,D,1
S1857,Male,Private,3.49,64.2,79.4,73.9,43.2,9.3,87.5,6.7,6,Master,74,68.0,C,1
S1858,Male,Public,2.88,78.1,69.7,72.1,74.8,14.2,60.0,4.7,21,High School,65,67.3,C,1
S1859,Male,Public,2.88,73.1,83.6,69.4,56.5,11.6,89.2,8.0,27,PhD,25,54.0,D,1
S1860,Female,Private,2.94,82.7,85.8,83.3,71.2,4.4,95.4,6.6,29,None,83,78.7,C,1
S1861,Male,Public,1.61,63.4,84.4,59.9,70.3,12.6,84.8,2.0,21,Bachelor,34,54.9,D,1
S1862,Male,Public,3.07,86.6,84.5,60.5,39.7,5.7,89.0,8.5,3,High School,19,52.5,D,1
S1863,Male,Public,2.91,63.8,57.6,60.7,69.2,15.7,78.4,8.1,22,Bachelor,114,59.1,D,1
S1864,Male,Public,3.43,97.7,75.8,68.0,75.7,14.1,93.4,6.2,8,High School,37,82.4,B,1
S1865,Female,Private,3.22,57.4,62.7,58.5,77.6,11.2,81.0,5.7,24,Master,27,63.2,D,1
S1866,Female,Public,2.66,64.9,50.2,71.5,69.8,10.6,62.8,9.1,16,Master,85,56.6,D,1
S1867,Male,Public,3.52,83.0,66.6,70.2,38.3,9.2,92.3,0.9,5,High School,91,77.2,C,1
S1868,Female,Public,2.6,98.0,85.9,63.3,87.2,12.7,55.5,8.1,25,Master,18,66.1,C,1
S1869,Female,Public,2.97,81.8,75.5,81.6,74.2,8.5,84.2,3.8,29,Bachelor,6,71.2,C,1
S1870,Female,Public,2.58,84.8,94.2,71.3,50.0,10.9,74.2,7.7,15,High School,101,60.3,D,1
S1871,Male,Public,3.12,78.2,72.1,83.7,56.2,13.5,73.3,5.3,24,High School,60,79.6,C,1
S1872,Male,Public,2.54,65.7,99.4,69.9,71.5,7.8,82.6,1.9,1,High School,54,61.1,D,1
S1873,Female,Public,3.95,72.1,72.1,71.7,78.2,7.5,69.4,3.8,8,None,50,70.5,C,1
S1874,Female,Private,4.0,63.5,70.3,65.8,60.7,5.2,87.7,7.6,3,Bachelor,70,74.3,C,1
S1875,Male,Public,3.41,62.7,54.6,71.9,80.4,5.7,80.9,4.5,8,Bachelor,80,73.8,C,1
S1876,Female,Private,3.88,82.8,83.3,79.8,41.1,2.7,70.7,3.4,11,High School,9,78.8,C,1
S1877,Male,Public,1.72,64.5,64.0,67.5,52.4,12.9,100.0,3.4,12,PhD,31,40.7,F,0
S1878,Male,Public,1.81,81.8,62.2,77.7,37.0,17.2,83.1,6.6,9,None,114,61.5,D,1
S1879,Male,Private,2.57,62.4,85.4,63.1,54.5,15.7,89.5,9.4,16,Master,20,65.5,C,1
S1880,Female,Private,2.83,81.6,83.9,80.3,90.6,3.5,100.0,0.0,6,Master,108,74.4,C,1
S1881,Male,Public,2.66,72.1,83.6,65.6,98.9,12.9,100.0,12.0,10,Bachelor,48,77.2,C,1
S1882,Male,Public,1.65,94.9,65.7,81.4,71.5,15.7,88.7,5.5,25,Bachelor,22,79.1,C,1
S1883,Male,Private,3.61,81.9,69.4,72.7,58.4,8.2,75.5,6.5,16,High School,71,77.8,C,1
S1884,Male,Public,4.0,92.8,69.3,88.7,64.7,10.4,58.6,3.9,0,Master,79,86.3,B,1
S1885,Male,Public,3.7,68.9,79.4,59.3,75.1,2.0,83.1,5.0,9,Bachelor,41,68.4,C,1
S1886,Female,Public,3.56,78.7,88.6,55.8,44.6,11.1,96.4,5.5,24,Master,95,88.1,B,1
S1887,Female,Private,2.96,66.2,74.4,65.2,59.4,5.7,85.3,2.4,5,High School,7,56.6,D,1
S1888,Male,Public,2.21,73.0,93.7,56.8,89.5,10.8,28.3,3.0,27,Bachelor,14,49.3,F,0
S1889,Male,Public,2.85,74.9,80.8,56.8,52.3,3.8,93.1,8.0,8,High School,74,57.3,D,1
S1890,Female,Private,4.0,69.3,67.2,78.8,56.8,12.2,94.0,1.1,18,Bachelor,69,74.6,C,1
S1891,Male,Public,2.55,63.4,79.9,72.0,68.2,14.1,75.5,6.1,14,Bachelor,83,74.2,C,1
S1892,Male,Private,2.48,61.0,90.5,66.7,72.2,6.9,94.8,4.1,18,High School,102,58.6,D,1
S1893,Female,Public,3.58,49.9,94.0,67.7,58.6,5.5,89.4,2.6,23,High School,111,67.2,C,1
S1894,Female,Private,3.62,65.3,84.2,65.4,69.2,1.4,69.7,9.9,4,None,60,52.3,D,1
S1895,Male,Public,2.21,85.5,70.3,90.2,77.1,8.9,99.1,2.6,10,High School,60,79.1,C,1
S1896,Male,Public,2.62,58.8,67.4,63.9,97.4,7.7,61.0,2.2,17,High School,110,60.9,D,1
S1897,Male,Public,2.45,61.6,76.9,57.5,66.1,3.8,79.1,4.5,7,None,115,50.9,D,1
S1898,Male,Private,2.85,99.5,90.1,80.8,67.4,11.8,77.6,3.1,11,High School,5,95.5,A,1
S1899,Female,Public,3.57,70.4,75.2,69.6,90.9,8.2,67.6,5.0,26,Bachelor,60,81.3,B,1
S1900,Female,Public,2.24,81.9,75.5,94.4,59.8,5.7,84.6,5.4,6,Bachelor,110,55.6,D,1
S1901,Male,Public,3.56,85.7,70.6,66.2,48.1,7.8,99.7,5.6,5,High School,6,69.4,C,1
S1902,Male,Public,2.87,86.0,66.1,81.3,71.8,14.3,98.7,4.7,17,None,117,97.1,A,1
S1903,Male,Private,4.0,59.7,68.1,83.9,84.1,12.4,90.9,3.2,2,Bachelor,89,93.3,A,1
S1904,Male,Public,3.02,75.2,71.6,66.3,73.4,9.5,54.6,6.6,0,High School,18,71.6,C,1
S1905,Female,Public,2.73,58.6,90.6,63.8,66.5,12.5,60.0,4.7,26,High School,76,47.4,F,0
S1906,Male,Private,3.2,100.0,67.1,80.2,46.3,5.4,82.5,3.8,8,Bachelor,51,79.3,C,1
S1907,Female,Public,2.56,58.9,70.6,78.3,67.1,10.1,79.5,8.7,3,PhD,40,54.9,D,1
S1908,Female,Public,1.54,65.4,59.6,56.5,86.5,10.6,72.5,4.7,19,High School,74,62.6,D,1
S1909,Female,Public,2.63,65.5,78.6,59.6,49.5,8.1,100.0,7.7,14,PhD,88,52.5,D,1
S1910,Female,Public,2.62,60.0,86.4,44.1,64.3,11.7,81.6,8.1,13,High School,107,62.7,D,1
S1911,Female,Private,1.69,94.2,89.5,78.5,62.2,6.9,88.1,8.2,13,High School,50,60.2,D,1
S1912,Other,Public,2.75,100.0,72.4,69.1,57.5,12.0,94.8,6.7,4,High School,19,70.9,C,1
